County Code, County Name, Precinct Code, Contest Code, Contest Name, Party, Candidate Code , Candidate Name, Candidate Votes, Contest Votes, Pecentage
13, Greenbrier, 64, WI, Write-In, , 999, Write-In Candidate, 10, 656, 1.52%
13, Greenbrier, 64, 90, Straight Ticket, D, DEM, Democratic Party, 113, 656, 17.23%
13, Greenbrier, 64, 90, Straight Ticket, M, MTN, Mountain Party, 6, 656, 0.91%
13, Greenbrier, 64, 90, Straight Ticket, R, REP, Republican Party, 60, 656, 9.15%
13, Greenbrier, 65, AA, U.S. President, D, 1003, Barack Hussein Obama, 257, 591, 43.49%
13, Greenbrier, 65, AA, U.S. President, R, 1004, John Sidney McCain III, 311, 591, 52.62%
13, Greenbrier, 65, BA, U.S. Senate, D, 1011, John Davison Rockefeller IV, 395, 591, 66.84%
13, Greenbrier, 65, BA, U.S. Senate, R, 1013, Matthew Jay Wolfe, 174, 591, 29.44%
13, Greenbrier, 65, CA, U.S. House of Representatives, D, 1019, Nick Joe Rahall II, 395, 591, 66.84%
13, Greenbrier, 65, DA, Governor, D, 1022, Joe Manchin III, 422, 591, 71.40%
13, Greenbrier, 65, DA, Governor, R, 1024, Russell E. Weeks Jr, 145, 591, 24.53%
13, Greenbrier, 65, EA, Secretary of State, D, 1027, Natalie Tennant, 365, 591, 61.76%
13, Greenbrier, 65, EA, Secretary of State, R, 1028, Charles Theophilus Minimah, 169, 591, 28.60%
13, Greenbrier, 65, FA, Auditor, D, 1029, Glen B. Gainer III, 446, 591, 75.47%
13, Greenbrier, 65, GA, State Treasurer, D, 1030, John D. Perdue, 443, 591, 74.96%
13, Greenbrier, 65, HA, Commissioner of Agriculture, D, 1031, Gus R. Douglass, 327, 591, 55.33%
13, Greenbrier, 65, HA, Commissioner of Agriculture, R, 1034, James Michael Teets, 224, 591, 37.90%
13, Greenbrier, 65, IA, Attorney General, D, 1035, Darrell V. McGraw Jr., 321, 591, 54.31%
13, Greenbrier, 65, IA, Attorney General, R, 1037, Daniel W.Greear, 237, 591, 40.10%
13, Greenbrier, 65, JA, Justice of the Supreme Court of Appeals, D, 1040, Margaret Lee Workman, 312, 591, 52.79%
13, Greenbrier, 65, JA, Justice of the Supreme Court of Appeals, R, 1041, Elizabeth D. Walker, 242, 591, 40.95%
13, Greenbrier, 65, JA, Justice of the Supreme Court of Appeals, D, 1042, Menis E. Ketchum, 308, 591, 52.12%
13, Greenbrier, 65, KA, State Senate, R, 1054, Donald Thomas Caruth, 253, 591, 42.81%
13, Greenbrier, 65, KA, State Senate, D, 1067, James Wilbur McNeely, 287, 591, 48.56%
13, Greenbrier, 65, LA, House of Delegates, D, 1146, Thomas W. Campbell, 368, 591, 62.27%
13, Greenbrier, 65, LA, House of Delegates, D, 1303, Joan Connie Browning, 247, 591, 41.79%
13, Greenbrier, 65, LA, House of Delegates, R, 1304, Denny Ray Canterbury Jr., 276, 591, 46.70%
13, Greenbrier, 65, MA, Circuit Judge, D, 1316, Joseph C. Pomponio Jr., 314, 591, 53.13%
13, Greenbrier, 65, MA, Circuit Judge, D, 1344, James Jefferson Rowe, 316, 591, 53.47%
13, Greenbrier, 65, MA, Circuit Judge, R, 1347, Jesse O'Dell Guills Jr., 236, 591, 39.93%
13, Greenbrier, 65, MA, Circuit Judge, R, 1351, Barry Lee Bruce, 247, 591, 41.79%
13, Greenbrier, 65, NA, Family Court Judge, D, 1357, David Martin Sanders, 438, 591, 74.11%
13, Greenbrier, 65, CA, U.S. House of Representatives, R, 1412, Gary Martin Gearheart, 168, 591, 28.43%
13, Greenbrier, 65, DA, Governor, M, 1416, Jesse C. Johnson Jr., 9, 591, 1.52%
13, Greenbrier, 65, AA, U.S. President, M, 1425, Cynthia Ann McKinney, 1, 591, 0.17%
13, Greenbrier, 65, AA, U.S. President, U, 1427, Ralph Nader, 3, 591, 0.51%
13, Greenbrier, 65, AA, U.S. President, C, 1428, Charles Obadiah Baldwin, 2, 591, 0.34%
13, Greenbrier, 65, VO, Over Vote, , 901, Over Vote, 0, 591, 0.00%
13, Greenbrier, 65, VU, Under Vote, , 902, Under Vote, 3529, 591, 597.12%
13, Greenbrier, 65, WI, Write-In, , 999, Write-In Candidate, 10, 591, 1.69%
13, Greenbrier, 65, 90, Straight Ticket, D, DEM, Democratic Party, 87, 591, 14.72%
13, Greenbrier, 65, 90, Straight Ticket, M, MTN, Mountain Party, 0, 591, 0.00%
13, Greenbrier, 65, 90, Straight Ticket, R, REP, Republican Party, 53, 591, 8.97%
13, Greenbrier, 7, AA, U.S. President, D, 1003, Barack Hussein Obama, 133, 331, 40.18%
13, Greenbrier, 7, AA, U.S. President, R, 1004, John Sidney McCain III, 178, 331, 53.78%
13, Greenbrier, 7, BA, U.S. Senate, D, 1011, John Davison Rockefeller IV, 219, 331, 66.16%
13, Greenbrier, 7, BA, U.S. Senate, R, 1013, Matthew Jay Wolfe, 97, 331, 29.31%
13, Greenbrier, 7, CA, U.S. House of Representatives, D, 1019, Nick Joe Rahall II, 219, 331, 66.16%
13, Greenbrier, 7, DA, Governor, D, 1022, Joe Manchin III, 238, 331, 71.90%
13, Greenbrier, 7, DA, Governor, R, 1024, Russell E. Weeks Jr, 76, 331, 22.96%
13, Greenbrier, 7, EA, Secretary of State, D, 1027, Natalie Tennant, 183, 331, 55.29%
13, Greenbrier, 7, EA, Secretary of State, R, 1028, Charles Theophilus Minimah, 106, 331, 32.02%
13, Greenbrier, 7, FA, Auditor, D, 1029, Glen B. Gainer III, 260, 331, 78.55%
13, Greenbrier, 7, GA, State Treasurer, D, 1030, John D. Perdue, 260, 331, 78.55%
13, Greenbrier, 7, HA, Commissioner of Agriculture, D, 1031, Gus R. Douglass, 162, 331, 48.94%
13, Greenbrier, 7, HA, Commissioner of Agriculture, R, 1034, James Michael Teets, 150, 331, 45.32%
13, Greenbrier, 7, IA, Attorney General, D, 1035, Darrell V. McGraw Jr., 172, 331, 51.96%
13, Greenbrier, 7, IA, Attorney General, R, 1037, Daniel W.Greear, 139, 331, 41.99%
13, Greenbrier, 7, JA, Justice of the Supreme Court of Appeals, D, 1040, Margaret Lee Workman, 159, 331, 48.04%
13, Greenbrier, 7, JA, Justice of the Supreme Court of Appeals, R, 1041, Elizabeth D. Walker, 147, 331, 44.41%
13, Greenbrier, 7, JA, Justice of the Supreme Court of Appeals, D, 1042, Menis E. Ketchum, 160, 331, 48.34%
13, Greenbrier, 7, KA, State Senate, R, 1054, Donald Thomas Caruth, 136, 331, 41.09%
13, Greenbrier, 7, KA, State Senate, D, 1067, James Wilbur McNeely, 164, 331, 49.55%
13, Greenbrier, 7, LA, House of Delegates, D, 1146, Thomas W. Campbell, 209, 331, 63.14%
13, Greenbrier, 7, LA, House of Delegates, D, 1303, Joan Connie Browning, 106, 331, 32.02%
13, Greenbrier, 7, LA, House of Delegates, R, 1304, Denny Ray Canterbury Jr., 188, 331, 56.80%
13, Greenbrier, 7, MA, Circuit Judge, D, 1316, Joseph C. Pomponio Jr., 170, 331, 51.36%
13, Greenbrier, 7, MA, Circuit Judge, D, 1344, James Jefferson Rowe, 208, 331, 62.84%
13, Greenbrier, 7, MA, Circuit Judge, R, 1347, Jesse O'Dell Guills Jr., 146, 331, 44.11%
13, Greenbrier, 7, MA, Circuit Judge, R, 1351, Barry Lee Bruce, 114, 331, 34.44%
13, Greenbrier, 7, NA, Family Court Judge, D, 1357, David Martin Sanders, 254, 331, 76.74%
13, Greenbrier, 7, CA, U.S. House of Representatives, R, 1412, Gary Martin Gearheart, 94, 331, 28.40%
13, Greenbrier, 7, DA, Governor, M, 1416, Jesse C. Johnson Jr., 8, 331, 2.42%
13, Greenbrier, 7, AA, U.S. President, M, 1425, Cynthia Ann McKinney, 0, 331, 0.00%
13, Greenbrier, 7, AA, U.S. President, U, 1427, Ralph Nader, 7, 331, 2.11%
13, Greenbrier, 7, AA, U.S. President, C, 1428, Charles Obadiah Baldwin, 3, 331, 0.91%
13, Greenbrier, 7, VO, Over Vote, , 901, Over Vote, 0, 331, 0.00%
13, Greenbrier, 7, VU, Under Vote, , 902, Under Vote, 1870, 331, 564.95%
13, Greenbrier, 7, WI, Write-In, , 999, Write-In Candidate, 1, 331, 0.30%
13, Greenbrier, 7, 90, Straight Ticket, D, DEM, Democratic Party, 31, 331, 9.37%
13, Greenbrier, 7, 90, Straight Ticket, M, MTN, Mountain Party, 0, 331, 0.00%
13, Greenbrier, 7, 90, Straight Ticket, R, REP, Republican Party, 20, 331, 6.04%
13, Greenbrier, 72, AA, U.S. President, D, 1003, Barack Hussein Obama, 224, 451, 49.67%
13, Greenbrier, 72, AA, U.S. President, R, 1004, John Sidney McCain III, 204, 451, 45.23%
13, Greenbrier, 72, BA, U.S. Senate, D, 1011, John Davison Rockefeller IV, 298, 451, 66.08%
13, Greenbrier, 72, BA, U.S. Senate, R, 1013, Matthew Jay Wolfe, 132, 451, 29.27%
13, Greenbrier, 72, CA, U.S. House of Representatives, D, 1019, Nick Joe Rahall II, 295, 451, 65.41%
13, Greenbrier, 72, DA, Governor, D, 1022, Joe Manchin III, 315, 451, 69.84%
13, Greenbrier, 72, DA, Governor, R, 1024, Russell E. Weeks Jr, 93, 451, 20.62%
13, Greenbrier, 72, EA, Secretary of State, D, 1027, Natalie Tennant, 264, 451, 58.54%
13, Greenbrier, 72, EA, Secretary of State, R, 1028, Charles Theophilus Minimah, 130, 451, 28.82%
13, Greenbrier, 72, FA, Auditor, D, 1029, Glen B. Gainer III, 335, 451, 74.28%
13, Greenbrier, 72, GA, State Treasurer, D, 1030, John D. Perdue, 325, 451, 72.06%
13, Greenbrier, 72, HA, Commissioner of Agriculture, D, 1031, Gus R. Douglass, 233, 451, 51.66%
13, Greenbrier, 72, HA, Commissioner of Agriculture, R, 1034, James Michael Teets, 168, 451, 37.25%
13, Greenbrier, 72, IA, Attorney General, D, 1035, Darrell V. McGraw Jr., 244, 451, 54.10%
13, Greenbrier, 72, IA, Attorney General, R, 1037, Daniel W.Greear, 165, 451, 36.59%
13, Greenbrier, 72, JA, Justice of the Supreme Court of Appeals, D, 1040, Margaret Lee Workman, 211, 451, 46.78%
13, Greenbrier, 72, JA, Justice of the Supreme Court of Appeals, R, 1041, Elizabeth D. Walker, 213, 451, 47.23%
13, Greenbrier, 72, JA, Justice of the Supreme Court of Appeals, D, 1042, Menis E. Ketchum, 214, 451, 47.45%
13, Greenbrier, 72, KA, State Senate, R, 1054, Donald Thomas Caruth, 191, 451, 42.35%
13, Greenbrier, 72, KA, State Senate, D, 1067, James Wilbur McNeely, 210, 451, 46.56%
13, Greenbrier, 72, LA, House of Delegates, D, 1146, Thomas W. Campbell, 278, 451, 61.64%
13, Greenbrier, 72, LA, House of Delegates, D, 1303, Joan Connie Browning, 185, 451, 41.02%
13, Greenbrier, 72, LA, House of Delegates, R, 1304, Denny Ray Canterbury Jr., 227, 451, 50.33%
13, Greenbrier, 72, MA, Circuit Judge, D, 1316, Joseph C. Pomponio Jr., 236, 451, 52.33%
13, Greenbrier, 72, MA, Circuit Judge, D, 1344, James Jefferson Rowe, 287, 451, 63.64%
13, Greenbrier, 72, MA, Circuit Judge, R, 1347, Jesse O'Dell Guills Jr., 187, 451, 41.46%
13, Greenbrier, 72, MA, Circuit Judge, R, 1351, Barry Lee Bruce, 143, 451, 31.71%
13, Greenbrier, 72, NA, Family Court Judge, D, 1357, David Martin Sanders, 329, 451, 72.95%
13, Greenbrier, 72, CA, U.S. House of Representatives, R, 1412, Gary Martin Gearheart, 127, 451, 28.16%
13, Greenbrier, 72, DA, Governor, M, 1416, Jesse C. Johnson Jr., 23, 451, 5.10%
13, Greenbrier, 72, AA, U.S. President, M, 1425, Cynthia Ann McKinney, 0, 451, 0.00%
13, Greenbrier, 72, AA, U.S. President, U, 1427, Ralph Nader, 4, 451, 0.89%
13, Greenbrier, 72, AA, U.S. President, C, 1428, Charles Obadiah Baldwin, 1, 451, 0.22%
13, Greenbrier, 72, VO, Over Vote, , 901, Over Vote, 0, 451, 0.00%
13, Greenbrier, 72, VU, Under Vote, , 902, Under Vote, 2717, 451, 602.44%
13, Greenbrier, 72, WI, Write-In, , 999, Write-In Candidate, 4, 451, 0.89%
13, Greenbrier, 72, 90, Straight Ticket, D, DEM, Democratic Party, 80, 451, 17.74%
13, Greenbrier, 72, 90, Straight Ticket, M, MTN, Mountain Party, 1, 451, 0.22%
13, Greenbrier, 72, 90, Straight Ticket, R, REP, Republican Party, 39, 451, 8.65%
13, Greenbrier, 73, AA, U.S. President, D, 1003, Barack Hussein Obama, 216, 414, 52.17%
13, Greenbrier, 73, AA, U.S. President, R, 1004, John Sidney McCain III, 181, 414, 43.72%
13, Greenbrier, 73, BA, U.S. Senate, D, 1011, John Davison Rockefeller IV, 269, 414, 64.98%
13, Greenbrier, 73, BA, U.S. Senate, R, 1013, Matthew Jay Wolfe, 132, 414, 31.88%
13, Greenbrier, 73, CA, U.S. House of Representatives, D, 1019, Nick Joe Rahall II, 285, 414, 68.84%
13, Greenbrier, 73, DA, Governor, D, 1022, Joe Manchin III, 312, 414, 75.36%
13, Greenbrier, 73, DA, Governor, R, 1024, Russell E. Weeks Jr, 80, 414, 19.32%
13, Greenbrier, 73, EA, Secretary of State, D, 1027, Natalie Tennant, 243, 414, 58.70%
13, Greenbrier, 73, EA, Secretary of State, R, 1028, Charles Theophilus Minimah, 132, 414, 31.88%
13, Greenbrier, 73, FA, Auditor, D, 1029, Glen B. Gainer III, 318, 414, 76.81%
13, Greenbrier, 73, GA, State Treasurer, D, 1030, John D. Perdue, 315, 414, 76.09%
13, Greenbrier, 73, HA, Commissioner of Agriculture, D, 1031, Gus R. Douglass, 240, 414, 57.97%
13, Greenbrier, 73, HA, Commissioner of Agriculture, R, 1034, James Michael Teets, 141, 414, 34.06%
13, Greenbrier, 73, IA, Attorney General, D, 1035, Darrell V. McGraw Jr., 241, 414, 58.21%
13, Greenbrier, 73, IA, Attorney General, R, 1037, Daniel W.Greear, 149, 414, 35.99%
13, Greenbrier, 73, JA, Justice of the Supreme Court of Appeals, D, 1040, Margaret Lee Workman, 230, 414, 55.56%
13, Greenbrier, 73, JA, Justice of the Supreme Court of Appeals, R, 1041, Elizabeth D. Walker, 172, 414, 41.55%
13, Greenbrier, 73, JA, Justice of the Supreme Court of Appeals, D, 1042, Menis E. Ketchum, 198, 414, 47.83%
13, Greenbrier, 73, KA, State Senate, R, 1054, Donald Thomas Caruth, 152, 414, 36.71%
13, Greenbrier, 73, KA, State Senate, D, 1067, James Wilbur McNeely, 225, 414, 54.35%
13, Greenbrier, 73, LA, House of Delegates, D, 1146, Thomas W. Campbell, 255, 414, 61.59%
13, Greenbrier, 73, LA, House of Delegates, D, 1303, Joan Connie Browning, 190, 414, 45.89%
13, Greenbrier, 73, LA, House of Delegates, R, 1304, Denny Ray Canterbury Jr., 192, 414, 46.38%
13, Greenbrier, 73, MA, Circuit Judge, D, 1316, Joseph C. Pomponio Jr., 229, 414, 55.31%
13, Greenbrier, 73, MA, Circuit Judge, D, 1344, James Jefferson Rowe, 245, 414, 59.18%
13, Greenbrier, 73, MA, Circuit Judge, R, 1347, Jesse O'Dell Guills Jr., 156, 414, 37.68%
13, Greenbrier, 73, MA, Circuit Judge, R, 1351, Barry Lee Bruce, 149, 414, 35.99%
13, Greenbrier, 73, NA, Family Court Judge, D, 1357, David Martin Sanders, 300, 414, 72.46%
13, Greenbrier, 73, CA, U.S. House of Representatives, R, 1412, Gary Martin Gearheart, 114, 414, 27.54%
13, Greenbrier, 73, DA, Governor, M, 1416, Jesse C. Johnson Jr., 5, 414, 1.21%
13, Greenbrier, 73, AA, U.S. President, M, 1425, Cynthia Ann McKinney, 3, 414, 0.72%
13, Greenbrier, 73, AA, U.S. President, U, 1427, Ralph Nader, 1, 414, 0.24%
13, Greenbrier, 73, AA, U.S. President, C, 1428, Charles Obadiah Baldwin, 2, 414, 0.48%
13, Greenbrier, 73, VO, Over Vote, , 901, Over Vote, 0, 414, 0.00%
13, Greenbrier, 73, VU, Under Vote, , 902, Under Vote, 2366, 414, 571.50%
13, Greenbrier, 73, WI, Write-In, , 999, Write-In Candidate, 9, 414, 2.17%
13, Greenbrier, 73, 90, Straight Ticket, D, DEM, Democratic Party, 102, 414, 24.64%
13, Greenbrier, 73, 90, Straight Ticket, M, MTN, Mountain Party, 0, 414, 0.00%
13, Greenbrier, 73, 90, Straight Ticket, R, REP, Republican Party, 54, 414, 13.04%
13, Greenbrier, 74, AA, U.S. President, D, 1003, Barack Hussein Obama, 125, 300, 41.67%
13, Greenbrier, 74, AA, U.S. President, R, 1004, John Sidney McCain III, 151, 300, 50.33%
13, Greenbrier, 74, BA, U.S. Senate, D, 1011, John Davison Rockefeller IV, 205, 300, 68.33%
13, Greenbrier, 74, BA, U.S. Senate, R, 1013, Matthew Jay Wolfe, 84, 300, 28.00%
13, Greenbrier, 74, CA, U.S. House of Representatives, D, 1019, Nick Joe Rahall II, 197, 300, 65.67%
13, Greenbrier, 74, DA, Governor, D, 1022, Joe Manchin III, 237, 300, 79.00%
13, Greenbrier, 74, DA, Governor, R, 1024, Russell E. Weeks Jr, 47, 300, 15.67%
13, Greenbrier, 74, EA, Secretary of State, D, 1027, Natalie Tennant, 181, 300, 60.33%
13, Greenbrier, 74, EA, Secretary of State, R, 1028, Charles Theophilus Minimah, 82, 300, 27.33%
13, Greenbrier, 74, FA, Auditor, D, 1029, Glen B. Gainer III, 234, 300, 78.00%
13, Greenbrier, 74, GA, State Treasurer, D, 1030, John D. Perdue, 231, 300, 77.00%
13, Greenbrier, 74, HA, Commissioner of Agriculture, D, 1031, Gus R. Douglass, 158, 300, 52.67%
13, Greenbrier, 74, HA, Commissioner of Agriculture, R, 1034, James Michael Teets, 111, 300, 37.00%
13, Greenbrier, 74, IA, Attorney General, D, 1035, Darrell V. McGraw Jr., 150, 300, 50.00%
13, Greenbrier, 74, IA, Attorney General, R, 1037, Daniel W.Greear, 129, 300, 43.00%
13, Greenbrier, 74, JA, Justice of the Supreme Court of Appeals, D, 1040, Margaret Lee Workman, 143, 300, 47.67%
13, Greenbrier, 74, JA, Justice of the Supreme Court of Appeals, R, 1041, Elizabeth D. Walker, 149, 300, 49.67%
13, Greenbrier, 74, JA, Justice of the Supreme Court of Appeals, D, 1042, Menis E. Ketchum, 146, 300, 48.67%
13, Greenbrier, 74, KA, State Senate, R, 1054, Donald Thomas Caruth, 126, 300, 42.00%
13, Greenbrier, 74, KA, State Senate, D, 1067, James Wilbur McNeely, 148, 300, 49.33%
13, Greenbrier, 74, LA, House of Delegates, D, 1146, Thomas W. Campbell, 191, 300, 63.67%
13, Greenbrier, 74, LA, House of Delegates, D, 1303, Joan Connie Browning, 128, 300, 42.67%
13, Greenbrier, 74, LA, House of Delegates, R, 1304, Denny Ray Canterbury Jr., 158, 300, 52.67%
13, Greenbrier, 74, MA, Circuit Judge, D, 1316, Joseph C. Pomponio Jr., 153, 300, 51.00%
13, Greenbrier, 74, MA, Circuit Judge, D, 1344, James Jefferson Rowe, 190, 300, 63.33%
13, Greenbrier, 74, MA, Circuit Judge, R, 1347, Jesse O'Dell Guills Jr., 126, 300, 42.00%
13, Greenbrier, 74, MA, Circuit Judge, R, 1351, Barry Lee Bruce, 101, 300, 33.67%
13, Greenbrier, 74, NA, Family Court Judge, D, 1357, David Martin Sanders, 223, 300, 74.33%
13, Greenbrier, 74, CA, U.S. House of Representatives, R, 1412, Gary Martin Gearheart, 87, 300, 29.00%
13, Greenbrier, 74, DA, Governor, M, 1416, Jesse C. Johnson Jr., 10, 300, 3.33%
13, Greenbrier, 74, AA, U.S. President, M, 1425, Cynthia Ann McKinney, 4, 300, 1.33%
13, Greenbrier, 74, AA, U.S. President, U, 1427, Ralph Nader, 6, 300, 2.00%
13, Greenbrier, 74, AA, U.S. President, C, 1428, Charles Obadiah Baldwin, 1, 300, 0.33%
13, Greenbrier, 74, VO, Over Vote, , 901, Over Vote, 0, 300, 0.00%
13, Greenbrier, 74, VU, Under Vote, , 902, Under Vote, 1686, 300, 562.00%
13, Greenbrier, 74, WI, Write-In, , 999, Write-In Candidate, 3, 300, 1.00%
13, Greenbrier, 74, 90, Straight Ticket, D, DEM, Democratic Party, 42, 300, 14.00%
13, Greenbrier, 74, 90, Straight Ticket, M, MTN, Mountain Party, 4, 300, 1.33%
13, Greenbrier, 74, 90, Straight Ticket, R, REP, Republican Party, 23, 300, 7.67%
13, Greenbrier, 75, AA, U.S. President, D, 1003, Barack Hussein Obama, 245, 600, 40.83%
13, Greenbrier, 75, AA, U.S. President, R, 1004, John Sidney McCain III, 323, 600, 53.83%
13, Greenbrier, 75, BA, U.S. Senate, D, 1011, John Davison Rockefeller IV, 400, 600, 66.67%
13, Greenbrier, 75, BA, U.S. Senate, R, 1013, Matthew Jay Wolfe, 176, 600, 29.33%
13, Greenbrier, 75, CA, U.S. House of Representatives, D, 1019, Nick Joe Rahall II, 400, 600, 66.67%
13, Greenbrier, 75, DA, Governor, D, 1022, Joe Manchin III, 438, 600, 73.00%
13, Greenbrier, 75, DA, Governor, R, 1024, Russell E. Weeks Jr, 127, 600, 21.17%
13, Greenbrier, 75, EA, Secretary of State, D, 1027, Natalie Tennant, 350, 600, 58.33%
13, Greenbrier, 75, EA, Secretary of State, R, 1028, Charles Theophilus Minimah, 195, 600, 32.50%
13, Greenbrier, 75, FA, Auditor, D, 1029, Glen B. Gainer III, 458, 600, 76.33%
13, Greenbrier, 75, GA, State Treasurer, D, 1030, John D. Perdue, 457, 600, 76.17%
13, Greenbrier, 75, HA, Commissioner of Agriculture, D, 1031, Gus R. Douglass, 340, 600, 56.67%
13, Greenbrier, 75, HA, Commissioner of Agriculture, R, 1034, James Michael Teets, 212, 600, 35.33%
13, Greenbrier, 75, IA, Attorney General, D, 1035, Darrell V. McGraw Jr., 343, 600, 57.17%
13, Greenbrier, 75, IA, Attorney General, R, 1037, Daniel W.Greear, 218, 600, 36.33%
13, Greenbrier, 75, JA, Justice of the Supreme Court of Appeals, D, 1040, Margaret Lee Workman, 292, 600, 48.67%
13, Greenbrier, 75, JA, Justice of the Supreme Court of Appeals, R, 1041, Elizabeth D. Walker, 280, 600, 46.67%
13, Greenbrier, 75, JA, Justice of the Supreme Court of Appeals, D, 1042, Menis E. Ketchum, 292, 600, 48.67%
13, Greenbrier, 75, KA, State Senate, R, 1054, Donald Thomas Caruth, 230, 600, 38.33%
13, Greenbrier, 75, KA, State Senate, D, 1067, James Wilbur McNeely, 317, 600, 52.83%
13, Greenbrier, 75, LA, House of Delegates, D, 1146, Thomas W. Campbell, 372, 600, 62.00%
13, Greenbrier, 75, LA, House of Delegates, D, 1303, Joan Connie Browning, 249, 600, 41.50%
13, Greenbrier, 75, LA, House of Delegates, R, 1304, Denny Ray Canterbury Jr., 313, 600, 52.17%
13, Greenbrier, 75, MA, Circuit Judge, D, 1316, Joseph C. Pomponio Jr., 301, 600, 50.17%
13, Greenbrier, 75, MA, Circuit Judge, D, 1344, James Jefferson Rowe, 342, 600, 57.00%
13, Greenbrier, 75, MA, Circuit Judge, R, 1347, Jesse O'Dell Guills Jr., 265, 600, 44.17%
13, Greenbrier, 75, MA, Circuit Judge, R, 1351, Barry Lee Bruce, 235, 600, 39.17%
13, Greenbrier, 75, NA, Family Court Judge, D, 1357, David Martin Sanders, 445, 600, 74.17%
13, Greenbrier, 75, CA, U.S. House of Representatives, R, 1412, Gary Martin Gearheart, 168, 600, 28.00%
13, Greenbrier, 75, DA, Governor, M, 1416, Jesse C. Johnson Jr., 17, 600, 2.83%
13, Greenbrier, 75, AA, U.S. President, M, 1425, Cynthia Ann McKinney, 5, 600, 0.83%
13, Greenbrier, 75, AA, U.S. President, U, 1427, Ralph Nader, 10, 600, 1.67%
13, Greenbrier, 75, AA, U.S. President, C, 1428, Charles Obadiah Baldwin, 4, 600, 0.67%
13, Greenbrier, 75, VO, Over Vote, , 901, Over Vote, 0, 600, 0.00%
13, Greenbrier, 75, VU, Under Vote, , 902, Under Vote, 3406, 600, 567.67%
13, Greenbrier, 75, WI, Write-In, , 999, Write-In Candidate, 30, 600, 5.00%
13, Greenbrier, 75, 90, Straight Ticket, D, DEM, Democratic Party, 78, 600, 13.00%
13, Greenbrier, 75, 90, Straight Ticket, M, MTN, Mountain Party, 2, 600, 0.33%
13, Greenbrier, 75, 90, Straight Ticket, R, REP, Republican Party, 54, 600, 9.00%
13, Greenbrier, 78, AA, U.S. President, D, 1003, Barack Hussein Obama, 50, 221, 22.62%
13, Greenbrier, 78, AA, U.S. President, R, 1004, John Sidney McCain III, 153, 221, 69.23%
13, Greenbrier, 78, BA, U.S. Senate, D, 1011, John Davison Rockefeller IV, 104, 221, 47.06%
13, Greenbrier, 78, BA, U.S. Senate, R, 1013, Matthew Jay Wolfe, 104, 221, 47.06%
13, Greenbrier, 78, CA, U.S. House of Representatives, D, 1019, Nick Joe Rahall II, 139, 221, 62.90%
13, Greenbrier, 78, DA, Governor, D, 1022, Joe Manchin III, 139, 221, 62.90%
13, Greenbrier, 78, DA, Governor, R, 1024, Russell E. Weeks Jr, 61, 221, 27.60%
13, Greenbrier, 78, EA, Secretary of State, D, 1027, Natalie Tennant, 103, 221, 46.61%
13, Greenbrier, 78, EA, Secretary of State, R, 1028, Charles Theophilus Minimah, 91, 221, 41.18%
13, Greenbrier, 78, FA, Auditor, D, 1029, Glen B. Gainer III, 162, 221, 73.30%
13, Greenbrier, 78, GA, State Treasurer, D, 1030, John D. Perdue, 159, 221, 71.95%
13, Greenbrier, 78, HA, Commissioner of Agriculture, D, 1031, Gus R. Douglass, 104, 221, 47.06%
13, Greenbrier, 78, HA, Commissioner of Agriculture, R, 1034, James Michael Teets, 102, 221, 46.15%
13, Greenbrier, 78, IA, Attorney General, D, 1035, Darrell V. McGraw Jr., 100, 221, 45.25%
13, Greenbrier, 78, IA, Attorney General, R, 1037, Daniel W.Greear, 98, 221, 44.34%
13, Greenbrier, 78, JA, Justice of the Supreme Court of Appeals, D, 1040, Margaret Lee Workman, 93, 221, 42.08%
13, Greenbrier, 78, JA, Justice of the Supreme Court of Appeals, R, 1041, Elizabeth D. Walker, 104, 221, 47.06%
13, Greenbrier, 78, JA, Justice of the Supreme Court of Appeals, D, 1042, Menis E. Ketchum, 103, 221, 46.61%
13, Greenbrier, 78, KA, State Senate, R, 1054, Donald Thomas Caruth, 105, 221, 47.51%
13, Greenbrier, 78, KA, State Senate, D, 1067, James Wilbur McNeely, 90, 221, 40.72%
13, Greenbrier, 78, LA, House of Delegates, D, 1146, Thomas W. Campbell, 127, 221, 57.47%
13, Greenbrier, 78, LA, House of Delegates, D, 1303, Joan Connie Browning, 64, 221, 28.96%
13, Greenbrier, 78, LA, House of Delegates, R, 1304, Denny Ray Canterbury Jr., 141, 221, 63.80%
13, Greenbrier, 78, MA, Circuit Judge, D, 1316, Joseph C. Pomponio Jr., 120, 221, 54.30%
13, Greenbrier, 78, MA, Circuit Judge, D, 1344, James Jefferson Rowe, 122, 221, 55.20%
13, Greenbrier, 78, MA, Circuit Judge, R, 1347, Jesse O'Dell Guills Jr., 82, 221, 37.10%
13, Greenbrier, 78, MA, Circuit Judge, R, 1351, Barry Lee Bruce, 83, 221, 37.56%
13, Greenbrier, 78, NA, Family Court Judge, D, 1357, David Martin Sanders, 142, 221, 64.25%
13, Greenbrier, 78, CA, U.S. House of Representatives, R, 1412, Gary Martin Gearheart, 68, 221, 30.77%
13, Greenbrier, 78, DA, Governor, M, 1416, Jesse C. Johnson Jr., 7, 221, 3.17%
13, Greenbrier, 78, AA, U.S. President, M, 1425, Cynthia Ann McKinney, 0, 221, 0.00%
13, Greenbrier, 78, AA, U.S. President, U, 1427, Ralph Nader, 7, 221, 3.17%
